budget,revenue,popularity,runtime,vote_average,title,genres,success,roi
38856186,50758610,69.86684058305174,94,5.485962084121246,Movie 328,Romance,0,1.3063199254811062
49673237,27679644,61.46630233781882,175,3.674316295933564,Movie 329,Adventure,0,0.5572345526827656
2983509,3159643,6.496978248105905,127,6.462384271354216,Movie 331,Comedy,0,1.0590358534195807
118556893,343021514,57.27802495228605,174,6.855767611265589,Movie 332,Horror,1,2.89330721580229
153516645,296686816,65.50005264956035,98,8.099055627582144,Movie 333,Animation,1,1.9326035688182217
178780965,506276737,21.867363486114137,88,4.7550901220461865,Movie 334,Thriller,1,2.831826850246613
78729132,152569844,56.08916437672018,143,4.004822943300255,Movie 335,Action,1,1.9379083717066763
74214389,126044686,85.79284687349478,172,5.274034999069197,Movie 336,Horror,0,1.6983860906003012
134568263,172828607,83.67152860004698,133,5.12145074179365,Movie 337,Comedy,1,1.2843192231737437
27365210,55166275,92.80816287804342,130,3.794813724107129,Movie 338,Romance,0,2.0159273398596245
193463073,164055730,37.222695146131166,118,7.033695915078913,Movie 339,Animation,1,0.847995058984719
162398036,445888828,32.48690768254095,83,6.052151644376256,Movie 340,Adventure,1,2.745654066900169
12326237,31719487,75.19317459210006,82,7.326736536688598,Movie 341,Science Fiction,0,2.573330936278444
87343264,113007214,43.6801281046035,143,5.116146721018408,Movie 342,Science Fiction,0,1.29382861167176
62864219,181174290,9.66731773875028,108,4.954213269466214,Movie 343,Romance,1,2.8819938095468904
189652398,486079459,28.99731193637947,90,5.835455118263134,Movie 344,Horror,1,2.5630019136378124
34255876,74190253,42.43964626761743,176,8.264444072370882,Movie 345,Drama,0,2.165767210273648
184331835,148277408,29.959126122148948,137,3.2416878404038822,Movie 346,Animation,0,0.804404773597572
151118204,256233768,33.88835152378484,154,7.828996903778832,Movie 347,Science Fiction,1,1.6955850534062726
133166290,235074308,30.083814711264687,106,5.213925675946539,Movie 348,Animation,1,1.7652688829883298
41820227,45223489,5.108417551124865,176,8.127714154730867,Movie 349,Thriller,0,1.081378372240782
105436258,73796258,64.0723753816198,100,7.813218053015139,Movie 350,Adventure,0,0.699913477581877
80688895,197026876,60.13194961499346,118,5.092567484376531,Movie 351,Science Fiction,1,2.4418090742226672
88927856,71594716,65.68496634938938,174,7.163259211929696,Movie 352,Horror,0,0.8050876206888424
188276799,373866299,20.03867970732912,125,3.957796540640641,Movie 353,Science Fiction,1,1.985726871211572
13707035,38943371,30.269799619636043,145,8.377689312982728,Movie 354,Thriller,0,2.841122897840416
71560220,85470207,60.36312927753222,115,5.733753692131201,Movie 356,Comedy,0,1.1943815572394831
127960685,336360219,51.12670062607251,154,7.234554306221909,Movie 357,Drama,1,2.628621587951018
172216244,86251279,35.690911751009544,161,7.925041420229106,Movie 358,Drama,0,0.5008312630485658
37481541,20398186,91.3801694726943,144,4.418056459969257,Movie 359,Science Fiction,0,0.5442195132798836
67385640,135201396,34.63725398758554,142,6.9681008392619725,Movie 360,Drama,0,2.0063829029449005
67880548,95847031,46.10629648728791,178,5.351988263334891,Movie 361,Horror,0,1.4119955395763746
79384476,116389716,68.13326926446666,114,5.212217544023768,Movie 362,Romance,0,1.4661520975461249
126218996,241217467,54.75912165580965,110,7.140154943643928,Movie 363,Drama,1,1.9111027233967224
43058334,42173749,35.34171166007417,107,5.323099644935606,Movie 364,Action,0,0.979456125729342
113184418,116510724,44.12883425519448,80,5.076651000986446,Movie 365,Adventure,0,1.0293883739367728
184960251,316560203,79.6536009674971,104,8.015330448757455,Movie 366,Comedy,1,1.7115039652492685
174986784,417454397,28.53478639317463,122,3.6076567429860384,Movie 367,Thriller,1,2.38563386021198
56174259,115086697,15.083268737904726,163,7.055355736981264,Movie 368,Science Fiction,0,2.048744372400177
191906558,238614238,32.00315698114793,146,4.492352362743748,Movie 369,Action,1,1.2433876178426375
44369428,69919250,85.10388733330223,142,3.092989450957142,Movie 370,Horror,0,1.575842943028249
15650271,14502509,9.80998177077832,130,4.000585613236153,Movie 371,Romance,0,0.92666184502492
166943254,114618987,99.17791126387272,81,6.639969178655207,Movie 372,Drama,0,0.6865745350812439
80348896,197396354,54.55928699383859,161,7.254763148915624,Movie 373,Action,1,2.456740090118973
19992383,23260508,98.4997286527423,143,3.12634670133792,Movie 374,Science Fiction,0,1.1634685069808837
192094911,181417501,93.96064578651178,153,3.218552659810321,Movie 375,Action,1,0.9444159663344752
85574185,190748721,45.82855770688076,148,8.415252689057718,Movie 376,Adventure,1,2.229045137853197
137206901,280605837,20.65061638592956,88,3.439834908682319,Movie 377,Romance,1,2.045129180492168
37635193,78393130,17.323592879948706,81,8.365092951699427,Movie 378,Animation,0,2.082974039750507
33474983,35893099,24.758947023125792,113,4.368995482505435,Movie 379,Thriller,0,1.0722365116660402
34999533,37855979,71.3031314158892,139,7.440106800949277,Movie 380,Thriller,0,1.0816138318188415
149934423,157731998,28.022049478417298,140,4.858399493676073,Movie 381,Horror,1,1.052006569565416
92992689,86890647,34.80110169082553,110,8.152512153655103,Movie 382,Adventure,0,0.9343814866994544
199184878,426118038,45.42910159546686,89,7.202729192546148,Movie 383,Action,1,2.139309179886638
199198934,521909117,91.41003536172418,155,5.410880751610171,Movie 384,Horror,1,2.620039708646232
65785345,152016359,19.749948370599764,115,3.4578147250444773,Movie 385,Horror,1,2.310793672967741
18882750,46833640,1.4976287083705082,164,7.396201103224842,Movie 386,Science Fiction,0,2.480234076074724
79725274,120544301,6.949544627438845,128,6.701308535791089,Movie 387,Romance,0,1.5119960704054778
11192257,15507886,65.10413001949294,128,3.056519135834672,Movie 389,Action,0,1.3855905917814433
44167705,80109685,28.031021313452868,82,7.852757839156164,Movie 390,Thriller,0,1.8137615481719047
156348071,266430733,18.54205760010792,153,4.556398432811124,Movie 391,Adventure,1,1.7040871134252753
41869792,39450465,30.13240692707432,84,6.816802006368394,Movie 392,Adventure,0,0.9422178404898692
50913224,74725181,12.36489579787673,169,5.725286518591485,Movie 393,Animation,0,1.467696899336015
65356138,190157323,94.21175811815966,140,8.180580087130604,Movie 394,Animation,1,2.909555687026672
92959541,104249537,78.63641126216142,164,8.501766678614931,Movie 395,Comedy,0,1.1214506427048732
188225564,157075991,46.77672651434153,169,8.980846276073123,Movie 396,Horror,1,0.8345093390183705
193332313,298979055,86.631297906405,105,3.9221048148434807,Movie 397,Animation,1,1.5464515494624016
27658609,68478410,25.69636222503,151,8.177784278852853,Movie 398,Science Fiction,0,2.475844320298248
165241932,323109211,71.99493627874716,84,4.596128260372811,Movie 399,Thriller,1,1.9553705714358265
83008891,182821858,85.7571174023606,94,6.544895249373046,Movie 400,Drama,1,2.2024370618323283
49715257,48434448,36.32010245070399,95,6.034637003215265,Movie 401,Romance,0,0.9742371039135934
23268806,47639866,75.98898009962105,80,3.107928789434326,Movie 402,Thriller,0,2.0473704581146106
7512440,9831913,30.212162577166627,95,8.596627679436569,Movie 403,Horror,0,1.3087509517546896
13431395,34730342,30.586856390644048,116,3.469962330895311,Movie 404,Animation,0,2.585758366871051
30093907,62392102,11.59866067686442,82,7.129313516446415,Movie 405,Romance,0,2.0732469865079333
108219264,107909832,44.56574660443047,131,7.710041017249573,Movie 406,Drama,0,0.9971406939156416
37253447,24644708,73.2414787432448,126,7.771727094286105,Movie 407,Action,0,0.6615416823039221
63134783,38296487,94.0818597515572,174,3.8129671135730687,Movie 408,Thriller,0,0.6065830146276102
94560813,135082146,60.77590220098051,92,5.685419703047833,Movie 409,Animation,0,1.4285214108723874
197678031,230221338,86.45041823583817,159,7.976573222603879,Movie 410,Drama,1,1.1646278386898743
65447435,138436070,82.42697027973249,134,4.816075262272528,Movie 411,Adventure,0,2.1152252949256147
50895282,88981981,18.16096224455281,100,5.8064920522479815,Movie 412,Romance,0,1.7483345705796465
110500886,128738857,49.09592546235052,145,4.636763356199075,Movie 413,Thriller,0,1.165048187939416
119613134,104433562,12.575430017013757,133,5.781308507311945,Movie 414,Animation,0,0.8730944379402349
3503771,2866082,68.53316299460187,106,8.327027535557281,Movie 415,Action,0,0.8179992356806424
71286689,189740285,95.04006715636152,117,5.730745386196617,Movie 416,Thriller,1,2.661650971052955
136213889,151019646,14.571856349796894,169,6.335472102445922,Movie 417,Romance,1,1.1086949143636886
5183839,11037827,73.65442994945158,137,5.423857699818502,Movie 418,Horror,0,2.129276584400094
68775190,173775291,63.59157693591823,141,5.760703099219953,Movie 419,Romance,1,2.526714808057964
155370901,316211367,58.77689866380187,125,3.0910451942785304,Movie 420,Adventure,1,2.0352032778647526
68227698,180729241,39.621903234145584,168,4.702473059762736,Movie 421,Action,1,2.648913070465898
130027769,375852479,5.479669712869898,151,6.802781855956374,Movie 423,Comedy,1,2.890555470501074
184157310,153377719,22.57296211694933,87,5.700311583323353,Movie 424,Drama,1,0.832862507602875
191442685,144610793,2.502511346395863,176,5.026902259929384,Movie 425,Horror,0,0.7553738237634935
114531029,327224066,11.479470351912976,143,4.453759975202799,Movie 427,Science Fiction,1,2.857077849182688
122690425,309450851,87.42892000894189,100,8.546965696644317,Movie 428,Romance,1,2.5222086483113904
131997589,91215897,52.79115904901936,151,6.130459354745487,Movie 429,Action,0,0.6910421447167493
2079600,2492232,70.26930099681213,142,3.0804567232327384,Movie 430,Action,0,1.1984189267166765
161409267,456109856,41.67485209220915,164,3.11667755051728,Movie 431,Science Fiction,1,2.8257972077898104
167793897,190051100,56.49740109110382,143,8.837769809712249,Movie 432,Comedy,1,1.1326460818774595
44381573,108864716,94.32325851969642,99,4.32870534823947,Movie 433,Science Fiction,0,2.4529260375696915
160267818,410739250,9.190669922743403,87,7.833649732885888,Movie 434,Horror,1,2.562830486654532
9849851,17125248,26.13983942044592,137,3.349651809363447,Movie 435,Comedy,0,1.7386301579587349
61779108,90560281,78.21884436414389,125,8.526976420167294,Movie 436,Thriller,0,1.4658722654266876
96534048,156897857,10.77498348138392,110,8.24650202200007,Movie 437,Action,1,1.625311071592067
67009351,71526567,8.490449286506975,172,6.426558974607088,Movie 438,Adventure,0,1.067411725864947
86871668,236593014,36.792598476649815,88,3.0539919436995344,Movie 439,Action,1,2.723477279151587
93526139,152124861,10.1246278887708,94,4.546865244140026,Movie 440,Science Fiction,1,1.626549140449388
122637867,331876292,58.9227657784141,173,5.44093588439079,Movie 441,Animation,1,2.706148599273991
120193195,91855690,23.401249830843383,105,5.76038470048537,Movie 442,Drama,0,0.7642336989211411
85890726,255154564,89.67409835673786,89,4.786072551374232,Movie 443,Comedy,1,2.970688174180761
99129091,159417691,78.56650800368041,108,3.19768720947318,Movie 444,Science Fiction,1,1.6081827180277484
127800645,79182346,70.27081540384815,159,6.540764435559253,Movie 445,Science Fiction,0,0.619577045170625
30549535,18178641,62.07745871106569,115,6.144928006168536,Movie 446,Drama,0,0.5950545892106051
135667123,320923040,86.48310730380487,163,4.698003812574466,Movie 447,Horror,1,2.3655181366232703
157138845,337469629,23.08314409273293,116,3.227855805417639,Movie 448,Drama,1,2.1475888345749263
52592034,40149749,79.15973754398118,150,5.891917120958436,Movie 450,Action,0,0.7634188287906872
54386038,32029415,75.06792181238087,102,7.536025450644463,Movie 451,Romance,0,0.5889271617836916
166748531,244951604,25.37817193608941,172,3.2590217451776486,Movie 453,Adventure,1,1.4689880776221051
34266319,56706212,42.931243683197735,159,4.857604470513,Movie 454,Science Fiction,0,1.6548673348893996
165720908,493677782,79.56349479934136,107,4.920660846035407,Movie 455,Science Fiction,1,2.978971017947838
138597297,405656948,4.14606995137512,127,8.030117424294096,Movie 456,Horror,1,2.926874887033331
71009467,202788017,78.42302615711206,117,6.925379867999246,Movie 457,Thriller,1,2.8557884683178933
117372585,288690395,24.76700330826908,110,4.652579421836837,Movie 458,Science Fiction,1,2.4596066875412177
45910237,63682245,15.2866108714387,93,8.806439727954515,Movie 459,Animation,0,1.3871033817577547
177383634,271455022,12.454430499849911,176,4.929250994387228,Movie 460,Adventure,1,1.5303273243347806
103310007,266161304,52.83506203692384,170,8.97698215902158,Movie 462,Romance,1,2.576336133633212
90473854,60778713,22.60772739667922,167,4.147263106480451,Movie 463,Comedy,0,0.671782070873205
7319707,11424175,98.95374481218352,156,4.876446697130401,Movie 464,Adventure,0,1.5607421171366558
69532150,49127534,57.86923883134837,169,5.916265190907925,Movie 465,Romance,0,0.7065441525970361
4695961,8390010,14.650641666245033,108,6.984604026887346,Movie 466,Science Fiction,0,1.7866438839675205
109880612,301869737,69.18749154032517,130,6.168284694022796,Movie 467,Thriller,1,2.74725205389282
109011636,267755722,89.8766130844628,128,8.816648814793542,Movie 468,Adventure,1,2.456212307464132
79911293,85473601,74.77277004159183,122,7.343934985414149,Movie 469,Romance,0,1.069606031778262
101846358,299425962,8.567546242905319,171,4.272269096297847,Movie 470,Action,1,2.9399771172966243
37396424,81089508,89.6925339380733,171,3.6305853012818297,Movie 471,Thriller,0,2.1683759923141315
5294539,2785294,79.5990092001365,151,7.13040774425614,Movie 472,Horror,0,0.5260692196242204
146826804,167167266,16.672086110455822,166,3.950714641084578,Movie 473,Action,1,1.1385337107794025
173716665,200083944,6.12680298454887,172,7.726061042014525,Movie 474,Comedy,1,1.151783244284594
21840174,63327032,16.447545322657714,121,4.961359578333639,Movie 476,Science Fiction,0,2.899566276349264
2043233,3464584,83.62450430693194,86,3.064790354337072,Movie 477,Action,0,1.695638236069993
135747253,371884553,36.4751310104957,121,7.206067602570244,Movie 478,Comedy,1,2.7395364899207206
117376111,153239062,91.37635202892096,115,3.6796185183881134,Movie 479,Thriller,1,1.3055387565192034
152171559,123728248,57.00312904195957,106,7.637283464781109,Movie 480,Thriller,0,0.8130839219436531
129565108,218426077,19.084566039727147,137,5.951206931503241,Movie 481,Adventure,1,1.6858402726758812
57996736,45521150,14.820287868620207,125,7.705678889727414,Movie 482,Animation,0,0.7848915842436375
75583311,129628307,58.07077131821764,145,6.503559235186447,Movie 483,Comedy,0,1.7150387471117798
72709884,203641695,76.42647757438195,104,3.4945996321139443,Movie 484,Adventure,1,2.8007429498856027
138917119,250317584,78.36905912647603,152,7.593914020231098,Movie 485,Science Fiction,1,1.8019203522353495
192555830,171682025,21.22042913230458,80,5.8722103234159935,Movie 487,Thriller,1,0.8915960893004382
16192217,9866550,2.658874144745859,166,4.03409528486978,Movie 488,Animation,0,0.6093390423312632
187713743,145857314,68.24071596891577,153,7.51401106786731,Movie 489,Action,0,0.777019900988283
145510386,290486594,8.580257584920359,121,8.46954736683676,Movie 490,Science Fiction,1,1.9963289355853957
34698788,25591371,42.655358974826655,131,6.324756980149646,Movie 491,Drama,0,0.7375292474192471
62819576,90459072,60.56653423781131,104,6.162883765795083,Movie 492,Comedy,0,1.4399822119143242
126838555,186659675,31.86841155862109,146,3.030472877854363,Movie 494,Science Fiction,1,1.4716319891849918
198579844,180550681,25.72744408220546,85,8.506551855810965,Movie 495,Comedy,1,0.9092095016450914
136965742,162232944,65.76185527432375,137,4.18469290254679,Movie 496,Adventure,1,1.1844782617247458
175928880,496259099,62.30466417330459,149,8.904713302957424,Movie 497,Action,1,2.82079382873352
185514285,406268063,33.87886854750433,132,7.417523687762773,Movie 498,Horror,1,2.189955684544724
181433853,315716603,92.88208171546889,145,7.645506886204027,Movie 499,Romance,1,1.7401195960932383
70397491,37436486,84.64137042147364,137,6.937217882241639,Movie 500,Romance,0,0.5317872195189456
158512907,472533078,23.174272040643032,161,5.829979096710962,Movie 501,Horror,1,2.98103849675787
74706383,162758115,24.6751119980178,166,6.429766160166993,Movie 502,Thriller,1,2.178637332769812
152759065,197411485,51.71773434182098,81,3.2784173160907537,Movie 503,Science Fiction,1,1.2923061881794051
58399769,157572601,77.58363807134131,155,6.743757056592086,Movie 504,Horror,1,2.6981716485899114
155497574,178212512,5.359997559457975,101,6.756588611922281,Movie 505,Science Fiction,1,1.1460790507252543
146188451,271916578,69.64018021973595,116,8.347204784410856,Movie 506,Horror,1,1.860041447460169
117710653,246036088,65.1753538408276,99,6.033938144581317,Movie 507,Horror,1,2.090176901830627
107402148,113057776,23.916529495385834,103,3.4628662445163663,Movie 508,Adventure,0,1.0526584254162217
101952086,300350151,68.45394831089352,163,4.837175522892487,Movie 509,Adventure,1,2.945993189388984
51018037,120937224,94.07813593395618,144,6.933776472685905,Movie 510,Action,0,2.370479757972656
51166883,48684598,32.64555347391419,160,4.683166931132406,Movie 512,Thriller,0,0.951486491760696
195579233,124123483,44.37949494996917,80,7.922814098165121,Movie 513,Horror,0,0.6346455147413325
47787763,62131240,90.02677553354427,173,6.505918390576254,Movie 514,Comedy,0,1.3001495801341445
66732489,159021408,96.26388321430652,82,6.051164590641435,Movie 515,Adventure,1,2.3829683319619623
4693305,5506787,44.9674094031369,125,4.910711800834826,Movie 516,Animation,0,1.1733281770522053
14470137,26753699,75.25281280207693,134,7.3855682155982,Movie 517,Drama,0,1.848890511541114
189934912,146223155,54.24051053939628,167,7.4223811058650515,Movie 519,Comedy,0,0.7698592821102842
170124855,376527991,28.531851991569287,165,3.420608881604652,Movie 520,Thriller,1,2.2132450370053216
145713028,106323477,22.47866834052408,143,8.187248049492503,Movie 521,Drama,0,0.7296772187041505
163927107,477490869,29.512529246480074,124,5.997398780255597,Movie 522,Drama,1,2.9128243506426306
35654999,61361730,56.07647271845085,105,5.63104810019382,Movie 523,Horror,0,1.7209853238251387
28451727,24943352,3.8863634161868106,156,6.666140469251547,Movie 524,Science Fiction,0,0.8766902620709105
75815222,102802339,90.81764549128415,144,6.745152437377623,Movie 525,Science Fiction,0,1.3559590843115912
29997889,46002996,16.472087245427844,103,3.792211061339973,Movie 526,Thriller,0,1.5335411101761194
49978079,101448066,71.30136186739065,103,8.429771281019484,Movie 529,Drama,0,2.029851247383878
12726298,9733413,10.477176419695333,107,7.907103980488995,Movie 530,Horror,0,0.7648267390878322
57564401,42274852,96.89878595186136,159,7.846435759204287,Movie 532,Animation,0,0.7343922852597736
47673570,92626502,26.971953711313624,95,5.138342995799425,Movie 533,Comedy,0,1.9429319432129797
79547323,214208698,31.99196436125154,138,3.605686089816244,Movie 534,Romance,1,2.6928460936391283
16033888,25405716,83.81335057118531,160,8.771329432354248,Movie 535,Science Fiction,0,1.5845012762968034
196922610,373189182,46.99670371208811,158,5.73659715997555,Movie 537,Action,1,1.895105808317288
35958762,90953392,38.58205968071535,95,5.386640109186238,Movie 538,Action,0,2.5293805164927536
18028708,42444629,32.34208923095646,94,4.948232005549584,Movie 539,Science Fiction,0,2.354280129225012
5035851,13615062,29.28425981043169,177,8.888685572574776,Movie 540,Action,0,2.703626854726242
48685442,58167187,10.04603638118051,90,3.808483590785445,Movie 541,Adventure,0,1.194755241207423
35045504,34515779,32.16775710581324,144,4.88883035352341,Movie 542,Adventure,0,0.984884651680284
102750176,277378334,5.262187868851188,158,5.912985841695981,Movie 543,Action,1,2.699541205652047
114751207,246015202,78.31542250079909,169,5.867997270325868,Movie 544,Adventure,1,2.1439007783159965
131355017,167782695,40.42455160184316,147,5.828198906447061,Movie 545,Adventure,1,1.2773223195578438
83396202,196470620,44.94647939967125,122,4.054702894982291,Movie 546,Science Fiction,1,2.355870115044328
36610155,92909103,89.46586405856303,148,3.8695951626570033,Movie 547,Adventure,0,2.537795947599785
103912284,211715625,66.14744340226085,178,4.52860551797172,Movie 548,Animation,1,2.037445592091884
30469068,67632503,1.797851230869859,92,8.487156922812336,Movie 549,Science Fiction,0,2.219710264849585
117346891,168762403,94.3743074731672,89,3.678317807007061,Movie 550,Action,1,1.438149758905841
165402782,305455796,24.47730213179341,154,7.544550620239949,Movie 551,Romance,1,1.8467391679058944
10702701,19376147,11.653804291226026,161,7.545290358800228,Movie 552,Thriller,0,1.8103978612501648
79262145,207676289,77.04468965970734,177,7.858622423383574,Movie 553,Action,1,2.6201194656036626
168345404,437682891,50.5472542708051,120,8.319692933936132,Movie 554,Horror,1,2.5999099506155807
138193970,356775534,43.943286035783736,129,4.578217065233582,Movie 555,Action,1,2.5817011697398957
104312086,55032869,25.700804888591435,166,4.347356815613378,Movie 556,Thriller,0,0.527579028570093
38317456,90960418,55.199677496369546,150,5.793033999164878,Movie 557,Action,0,2.3738637032688183
132952729,318646605,28.16407591505616,138,4.590535012512217,Movie 558,Romance,1,2.3966909697656527
28812615,63270977,90.2567175234197,118,7.405859933898645,Movie 559,Animation,0,2.195947053052977
45653148,109141229,22.305243493586087,82,6.815637460448602,Movie 560,Romance,0,2.390661625349472
140050905,364822233,88.5511598951196,155,8.24992612831591,Movie 561,Comedy,1,2.604925923184859
100952217,169175486,56.38113714700834,86,3.4964298209224296,Movie 562,Horror,1,1.6757976300807738
121794109,213763950,83.02032525562886,128,8.49050000014845,Movie 563,Drama,1,1.755125529100919
9454561,7675072,71.57175359023455,105,4.760091760020537,Movie 564,Comedy,0,0.811785126776378
46932658,68683115,69.97281603223811,112,5.944166075561904,Movie 565,Animation,0,1.4634397011991096
24151417,59195109,24.155796215748143,158,7.561869906626543,Movie 567,Horror,0,2.450999417549703
40673332,42423210,21.877736540398026,81,5.521999856591055,Movie 568,Action,0,1.0430227353883867
154917041,130836309,85.86197404889928,150,8.661318873896455,Movie 569,Action,0,0.8445572427374209
17934380,38695308,82.22225520564298,111,8.415203295831454,Movie 570,Horror,0,2.157605002235929
11617244,5863219,44.61677927321843,83,8.232966911817039,Movie 571,Science Fiction,0,0.5046996516557628
169303991,160149971,14.108056736149006,99,3.427549995889368,Movie 572,Romance,1,0.9459314576937528
185451800,106204249,38.84297294576838,115,8.125548369323637,Movie 573,Science Fiction,0,0.5726784479848672
130195004,119416523,62.31500195955423,111,7.689812672659263,Movie 574,Drama,0,0.9172127910530268
138587448,132115164,45.98591229351533,107,3.621077682036786,Movie 575,Comedy,0,0.9532981947975548
3640328,5348311,78.2387375798165,156,3.644485952617331,Movie 576,Thriller,0,1.4691838207985657
26856919,40441626,99.76465940288716,80,3.606982869105247,Movie 577,Horror,0,1.5058177745555996
58658082,157535440,19.922076756440788,139,3.067995559226925,Movie 578,Animation,1,2.6856561726651758
190613154,338390629,46.50543114629768,135,6.291805831167501,Movie 579,Drama,1,1.775274276191873
162566703,375287170,43.66740629016138,114,8.84036574861626,Movie 580,Adventure,1,2.308511909723604
12552291,9544051,31.144760742146133,109,5.632108217398761,Movie 581,Comedy,0,0.7603433508671843
114442790,258338416,7.503519532476263,115,8.807818780619733,Movie 583,Thriller,1,2.2573585981257533
78498463,49611805,88.82481240514615,134,4.531093372645384,Movie 584,Romance,0,0.6320098904356891
122562775,210378286,42.56502107094544,168,8.150821515589577,Movie 585,Comedy,1,1.716494147590898
198193764,396074860,50.19265633150484,159,6.278342803270417,Movie 586,Animation,1,1.9984224125235344
4741196,9507824,91.77726277189066,137,6.4168590879780645,Movie 587,Animation,0,2.005364047383825
20511512,11431722,77.85275727407884,162,5.059043143243701,Movie 588,Adventure,0,0.5573319997082614
175478184,229046411,13.919625147601238,144,6.3695061658014485,Movie 589,Animation,1,1.3052700100885477
12720477,26601400,56.976576793166494,148,3.438855056869704,Movie 590,Comedy,0,2.091226610448649
119338832,104123052,44.78297537543635,130,7.587861435684673,Movie 591,Animation,0,0.8724993386896899
148435376,332278396,79.92389618529752,101,4.70812656926563,Movie 592,Comedy,1,2.238539120216194
60946863,180093285,69.35016646919613,132,5.207104167644751,Movie 594,Drama,1,2.954922962975141
63784216,65353625,34.713938712509794,179,3.856944662921296,Movie 595,Adventure,0,1.024604974371716
33425301,85663252,80.6914093095262,115,7.175289446210909,Movie 596,Comedy,0,2.562826644403292
89146618,160530009,6.186738263891261,147,3.987468868281017,Movie 597,Horror,1,1.8007414369886696
161996370,232247147,16.802865241784556,115,7.522083093257942,Movie 598,Romance,1,1.433656488722556
61995760,49964980,34.22670402481326,131,8.8086734184367,Movie 599,Adventure,0,0.8059418902195892
47547339,111202005,8.603936665858846,132,7.67731721277157,Movie 600,Drama,0,2.338764005279033
131489576,187840091,83.1849473167939,129,6.599314728316648,Movie 602,Drama,1,1.4285549981543784
124637835,312020511,31.15563322164486,120,7.952749954777711,Movie 604,Adventure,1,2.5034172889797066
183128904,442525742,27.187064594894984,97,3.336013853634001,Movie 605,Horror,1,2.416471307008969
83896667,104754114,28.49418964773354,145,6.212225235830366,Movie 607,Action,0,1.248608767735672
54953229,51309840,4.557088036411326,100,4.014749175865068,Movie 608,Comedy,0,0.9337001834778444
57294783,119968581,92.7647182867797,179,4.934698858263898,Movie 609,Thriller,0,2.0938831551207726
194363507,338273349,22.156116015462512,123,5.641330357536991,Movie 610,Thriller,1,1.7404159567876083
47977874,45369372,42.58040333405909,126,7.999258127746809,Movie 611,Comedy,0,0.9456311465572652
30365614,67253099,1.9590013913558064,118,8.576445396421242,Movie 612,Drama,0,2.214778169807467
90268367,268802594,85.93755400059067,108,6.770536973506037,Movie 613,Adventure,1,2.977816071492686
126430852,297108199,94.7288474821966,169,4.524186106793916,Movie 615,Drama,1,2.349965964003786
186588834,536588788,78.37993244044351,164,8.892811106616904,Movie 616,Thriller,1,2.875781880924343
172544971,173811609,32.05694469315446,96,8.89811998845815,Movie 617,Adventure,1,1.007340915198276
70426200,134786937,25.53946251411394,159,8.549861689410209,Movie 618,Action,0,1.9138749073498216
109352980,322494709,70.073914447776,139,7.714014899266916,Movie 619,Adventure,1,2.949116786757892
11198499,10226864,37.04716472603944,110,4.95467726247371,Movie 620,Horror,0,0.913235246973724
38342772,86295389,57.05528655950904,152,7.902002900985784,Movie 621,Action,0,2.250629897076821
179580630,352790702,1.6194896316205527,174,5.452758103627035,Movie 622,Romance,1,1.964525361114949
135415503,266253654,7.126684466367049,157,4.960638588930271,Movie 623,Romance,1,1.9661977255292549
171158648,384110227,54.00142617698347,128,7.469192150797677,Movie 624,Adventure,1,2.244176566526747
124291756,351005177,57.04109299836834,81,3.4779235657225374,Movie 625,Comedy,1,2.824042304141233
158832377,390164562,75.39384150147502,127,3.2913763397739704,Movie 626,Horror,1,2.456454844845645
18310852,11725175,14.064566642772212,93,5.687722183087113,Movie 627,Action,0,0.6403402201055418
198206748,210862907,20.25031679873717,176,8.37386491838301,Movie 629,Animation,1,1.0638533204732263
165991210,239406700,10.226415836706774,178,3.7569185777269007,Movie 630,Action,1,1.4422854077634593
79733130,131905071,41.639083611994906,137,3.739703564714477,Movie 631,Action,0,1.6543320323684771
134796590,229459517,17.170328160816666,137,3.884715602849407,Movie 632,Horror,1,1.7022649979498738
78273675,124294760,22.95641584103954,130,3.178417567767616,Movie 633,Science Fiction,0,1.5879509937408711
3276360,9315947,32.43790340708067,163,3.43039042688945,Movie 634,Horror,0,2.8433832057527257
50437769,114243943,26.679451673576427,81,6.959219200974234,Movie 635,Science Fiction,0,2.2650475083463744
106071545,220408886,9.671538443188693,120,5.589505974705055,Movie 636,Animation,1,2.0779266107606897
166883132,104236050,9.901708241110526,162,7.581618402528082,Movie 637,Animation,0,0.6246050679346071
112586533,310714436,20.131692108182648,161,8.955586311489961,Movie 638,Comedy,1,2.759783321509687
93800518,260153436,6.0053596079943565,95,6.954208086594008,Movie 639,Horror,1,2.773475472704745
58849484,144212582,63.01924494801579,83,3.3027334237207424,Movie 640,Action,0,2.4505326503797384
151652071,78491018,29.445344934381293,91,3.627377188526049,Movie 641,Science Fiction,0,0.5175730043277813
45079273,28995016,28.694850809138032,108,8.286024508888246,Movie 642,Romance,0,0.6432006123967439
93992904,99920026,33.86783112953875,86,6.1649756673495695,Movie 643,Horror,0,1.0630592496642086
73571674,110143422,87.19275426686556,91,8.139674017349556,Movie 645,Action,0,1.4970900621345111
81497273,228726794,76.1496063230082,178,8.566047248997116,Movie 646,Drama,1,2.806557637824274
93792001,157584732,73.0253937922844,84,8.698975232918194,Movie 647,Action,1,1.6801510823934762
81954884,43723468,48.95472737448408,160,6.3289547790198375,Movie 648,Action,0,0.5335065570954868
